0005	03194
0005	08230
0005	03198
0005	08238
0005	08235
0005	03190
0005	08234
0005	08232
0005	08231
0005	03191
0005	06824
0005	06827
0005	06826
0005	06821
0005	06820
0005	06822
0005	06875
0005	06876
0005	09728
0005	09727
0005	09724
0005	09725
0005	09723
0005	09722
0005	08223
0005	09721
0005	08220
0005	08221
0005	09720
0005	08226
0005	08224
0005	08225
0005	06870
0005	06872
0005	06888
0005	06889
0005	08219
0005	09736
0005	09738
0005	08210
0005	09731
0005	09734
0005	08212
0005	09730
0005	08215
0005	08216
0005	06884
0005	06882
0005	06858
0005	06859
0005	06854
0005	06855
0005	09748
0005	08204
0005	08202
0005	08203
0005	09744
0005	09743
0005	09742
0005	06850
0005	06868
0005	06866
0005	06865
0005	09759
0005	09750
0005	09751
0005	09756
0005	06863
0005	06861
0005	07502
0005	07505
0005	09769
0005	07509
0005	09767
0005	09765
0005	09762
0005	07500
0005	09760
0005	07516
0005	07514
0005	07513
0005	09779
0005	07519
0005	07518
0005	07511
0005	09772
0005	09774
0005	07529
0005	07527
0005	07526
0005	06897
0005	06899
0005	06893
0005	06895
0005	06896
0005	06890
0005	09784
0005	07520
0005	09785
0005	07521
0005	07522
0005	09787
0005	07539
0005	07538
0005	07536
0005	09790
0005	09791
0005	09792
0005	09794
0005	07531
0005	09797
0005	07530
0005	09798
0005	00109
0005	04562
0005	00108
0005	00107
0005	04560
0005	02249
0005	07451
0005	00101
0005	00699
0005	07453
0005	00698
0005	07452
0005	02245
0005	02244
0005	00695
0005	01199
0005	00103
0005	07456
0005	00693
0005	01198
0005	00691
0005	01197
0005	02241
0005	00692
0005	02243
0005	01192
0005	01190
0005	04567
0005	04568
0005	04566
0005	04551
0005	04550
0005	02239
0005	07440
0005	02236
0005	07446
0005	01188
0005	01189
0005	07444
0005	07449
0005	01185
0005	01184
0005	04558
0005	04559
0005	04554
0005	04555
0005	04556
0005	04557
0005	04586
0005	04585
0005	04583
0005	01179
0005	00674
0005	00673
0005	02225
0005	01177
0005	01178
0005	02224
0005	00678
0005	02226
0005	02229
0005	01172
0005	01171
0005	00670
0005	02220
0005	01174
0005	01173
0005	02221
0005	07439
0005	04587
0005	04588
0005	04573
0005	04574
0005	07424
0005	01166
0005	00683
0005	07423
0005	01168
0005	01169
0005	00687
0005	02217
0005	00689
0005	02215
0005	00688
0005	91274
0005	07429
0005	01160
0005	02210
0005	07428
0005	07425
0005	01165
0005	04576
0005	04577
0005	04578
0005	07494
0005	00655
0005	02205
0005	02206
0005	07497
0005	01700
0005	07498
0005	00651
0005	07499
0005	00652
0005	02203
0005	01706
0005	01709
0005	01708
0005	00659
0005	01703
0005	02208
0005	02209
0005	01705
0005	00657
0005	00658
0005	07493
0005	01704
0005	07485
0005	01711
0005	00666
0005	07483
0005	01710
0005	00667
0005	07487
0005	00663
0005	04595
0005	01719
0005	01717
0005	07481
0005	01715
0005	07482
0005	01714
0005	04592
0005	07480
0005	04593
0005	01713
0005	07477
0005	07478
0005	07479
0005	00633
0005	07472
0005	07473
0005	00634
0005	07474
0005	00632
0005	00637
0005	00638
0005	00635
0005	07470
0005	00639
0005	07465
0005	00640
0005	07463
0005	00643
0005	07461
0005	00645
0005	00648
0005	00649
0005	07469
0005	01110
0005	03969
0005	03966
0005	03965
0005	03963
0005	03039
0005	03036
0005	05294
0005	03034
0005	00614
0005	01119
0005	03030
0005	01748
0005	00613
0005	05299
0005	01749
0005	01747
0005	00612
0005	01743
0005	00611
0005	05290
0005	01112
0005	05291
0005	05293
0005	03976
0005	03029
0005	03977
0005	03972
0005	03971
0005	03025
0005	03027
0005	05285
0005	05286
0005	03022
0005	03023
0005	05283
0005	00629
0005	03970
0005	00627
0005	05289
0005	01108
0005	05287
0005	01109
0005	01106
0005	01755
0005	00621
0005	00620
0005	01102
0005	01751
0005	01100
0005	05280
0005	04507
0005	04509
0005	03946
0005	03059
0005	03944
0005	04506
0005	03050
0005	01724
0005	01725
0005	03054
0005	01729
0005	01722
0005	01721
0005	03957
0005	02292
0005	02295
0005	02297
0005	03950
0005	03951
0005	03953
0005	03955
0005	02290
0005	00605
0005	01735
0005	03040
0005	01736
0005	00603
0005	03041
0005	01737
0005	01738
0005	00602
0005	01739
0005	03045
0005	00606
0005	03046
0005	02299
0005	01730
0005	01731
0005	00601
0005	00600
0005	01733
0005	01734
0005	05258
0005	04525
0005	03923
0005	04522
0005	04521
0005	01151
0005	01153
0005	03928
0005	01154
0005	03926
0005	03925
0005	02280
0005	01789
0005	01788
0005	08077
0005	01159
0005	01787
0005	01786
0005	01785
0005	01155
0005	01784
0005	02288
0005	01783
0005	01158
0005	01782
0005	02289
0005	01157
0005	05251
0005	08070
0005	05250
0005	08072
0005	08071
0005	04520
0005	05252
0005	05257
0005	08076
0005	03931
0005	05249
0005	05247
0005	03934
0005	04513
0005	08090
0005	02274
0005	01143
0005	02273
0005	01790
0005	02276
0005	01791
0005	03935
0005	02270
0005	03937
0005	03938
0005	04518
0005	02271
0005	01148
0005	01147
0005	02278
0005	01146
0005	01145
0005	02279
0005	01144
0005	08083
0005	05241
0005	08081
0005	08080
0005	05246
0005	08087
0005	08085
0005	05244
0005	03016
0005	03017
0005	04546
0005	04548
0005	03019
0005	02260
0005	03903
0005	01130
0005	03906
0005	02263
0005	02262
0005	01132
0005	02268
0005	01134
0005	01763
0005	01133
0005	01762
0005	01761
0005	01760
0005	05270
0005	01135
0005	02267
0005	01138
0005	01766
0005	01765
0005	08096
0005	01769
0005	08098
0005	05279
0005	03013
0005	08092
0005	05272
0005	04540
0005	08091
0005	05275
0005	04541
0005	08094
0005	05274
0005	08093
0005	03003
0005	04534
0005	04533
0005	03008
0005	03910
0005	04537
0005	05269
0005	03009
0005	03911
0005	03912
0005	04536
0005	03914
0005	03915
0005	03916
0005	01120
0005	02252
0005	03918
0005	02251
0005	03919
0005	08998
0005	02254
0005	01770
0005	01125
0005	01772
0005	02256
0005	08996
0005	01773
0005	01129
0005	01775
0005	01778
0005	08991
0005	01127
0005	08990
0005	01777
0005	05268
0005	05267
0005	05266
0005	05265
0005	05263
0005	03001
0005	06026
0005	05202
0005	08164
0005	06022
0005	08972
0005	08974
0005	08970
0005	08167
0005	08978
0005	05208
0005	05207
0005	05203
0005	05205
0005	06028
0005	05212
0005	06013
0005	08153
0005	05213
0005	06015
0005	05211
0005	06010
0005	06012
0005	08986
0005	08983
0005	08158
0005	08156
0005	08981
0005	08982
0005	08157
0005	08154
0005	08988
0005	08987
0005	05219
0005	05218
0005	06018
0005	05217
0005	05215
0005	05214
0005	06019
0005	09680
0005	06044
0005	08180
0005	06042
0005	09682
0005	08181
0005	05220
0005	08182
0005	08183
0005	05222
0005	08184
0005	05223
0005	08185
0005	08186
0005	08188
0005	09687
0005	08189
0005	06040
0005	08950
0005	01696
0005	09683
0005	06041
0005	01694
0005	08952
0005	01693
0005	01692
0005	01691
0005	08957
0005	08956
0005	05227
0005	05229
0005	08170
0005	09693
0005	06031
0005	09692
0005	06032
0005	08171
0005	38655
0005	09690
0005	05234
0005	06035
0005	05232
0005	06037
0005	05233
0005	08173
0005	06038
0005	01687
0005	09698
0005	09697
0005	08961
0005	01685
0005	06030
0005	01686
0005	08968
0005	01680
0005	08965
0005	01681
0005	05236
0005	08125
0005	08931
0005	08127
0005	00099
0005	08122
0005	08124
0005	03062
0005	03061
0005	03067
0005	03066
0005	03069
0005	03898
0005	03899
0005	08937
0005	00098
0005	08938
0005	08939
0005	00092
0005	08932
0005	08129
0005	08934
0005	00094
0005	08935
0005	08942
0005	08117
0005	08941
0005	08116
0005	08115
0005	08111
0005	03070
0005	08110
0005	03072
0005	03075
0005	03076
0005	03079
0005	03078
0005	06704
0005	03883
0005	06703
0005	03884
0005	06706
0005	06705
0005	03887
0005	03888
0005	03889
0005	06701
0005	08949
0005	08947
0005	08946
0005	08943
0005	08118
0005	08119
0005	08944
0005	03082
0005	00077
0005	08144
0005	00078
0005	08143
0005	08146
0005	08145
0005	08148
0005	08147
0005	03870
0005	03088
0005	06005
0005	08140
0005	06004
0005	03083
0005	08141
0005	06002
0005	08918
0005	03878
0005	06009
0005	03879
0005	08919
0005	03876
0005	03877
0005	06710
0005	03874
0005	03872
0005	00070
0005	08911
0005	00072
0005	08913
0005	06718
0005	08915
0005	00073
0005	00075
0005	03090
0005	08132
0005	03092
0005	08139
0005	08137
0005	08136
0005	03098
0005	08131
0005	03094
0005	03097
0005	06720
0005	03867
0005	08929
0005	03861
0005	06728
0005	03863
0005	06729
0005	08924
0005	08921
0005	03869
0005	00085
0005	08925
0005	08926
0005	09627
0005	00053
0005	00051
0005	09625
0005	06736
0005	06734
0005	06735
0005	09620
0005	09624
0005	00055
0005	08904
0005	00063
0005	09637
0005	08906
0005	00064
0005	09639
0005	00065
0005	08905
0005	08900
0005	00060
0005	06745
0005	08907
0005	06743
0005	06744
0005	06742
0005	06741
0005	06097
0005	06098
0005	06096
0005	06093
0005	06091
0005	00067
0005	00066
0005	06092
0005	09609
0005	08109
0005	08108
0005	09607
0005	08107
0005	09605
0005	09606
0005	00032
0005	09603
0005	00030
0005	06759
0005	06751
0005	06752
0005	00036
0005	09602
0005	08102
0005	08100
0005	08105
0005	00039
0005	00038
0005	00037
0005	08104
0005	09619
0005	00042
0005	00043
0005	09617
0005	06767
0005	06768
0005	06769
0005	06764
0005	06763
0005	06761
0005	00045
0005	09610
0005	09613
0005	09612
0005	00049
0005	00048
0005	06777
0005	06779
0005	07406
0005	00017
0005	06061
0005	07400
0005	00018
0005	00015
0005	09662
0005	00016
0005	00013
0005	09667
0005	00011
0005	09666
0005	06773
0005	06068
0005	06774
0005	06775
0005	09660
0005	00019
0005	06771
0005	06788
0005	06787
0005	07419
0005	00021
0005	07418
0005	07417
0005	00026
0005	09673
0005	07410
0005	06050
0005	09674
0005	00029
0005	07411
0005	00022
0005	09678
0005	06786
0005	06784
0005	06053
0005	09671
0005	06780
0005	09649
0005	09648
0005	09645
0005	06081
0005	06080
0005	09644
0005	09641
0005	06082
0005	06085
0005	09640
0005	06084
0005	06790
0005	06089
0005	06793
0005	06795
0005	06796
0005	06797
0005	00590
0005	00593
0005	00592
0005	09659
0005	00000
0005	06070
0005	09654
0005	00001
0005	09655
0005	00599
0005	09656
0005	09657
0005	00003
0005	09650
0005	06074
0005	09651
0005	06073
0005	00005
0005	09652
0005	06072
0005	00596
0005	09653
0005	06078
0005	06075
0005	06079
0005	09933
0005	09938
0005	00516
0005	02307
0005	02308
0005	02309
0005	00514
0005	00515
0005	09143
0005	09140
0005	00518
0005	09146
0005	09147
0005	09144
0005	09931
0005	02304
0005	00510
0005	02305
0005	09148
0005	00511
0005	02306
0005	09922
0005	09926
0005	09928
0005	04499
0005	04491
0005	00525
0005	00526
0005	04492
0005	04493
0005	00527
0005	00528
0005	00529
0005	04495
0005	09152
0005	09157
0005	00521
0005	09159
0005	00522
0005	00523
0005	09921
0005	04490
0005	02320
0005	09959
0005	09958
0005	09955
0005	04489
0005	04487
0005	09121
0005	04484
0005	04485
0005	00538
0005	04480
0005	04481
0005	00534
0005	09128
0005	00535
0005	00532
0005	09126
0005	09951
0005	09127
0005	09124
0005	02323
0005	09122
0005	09123
0005	09948
0005	09945
0005	09944
0005	09947
0005	04478
0005	04477
0005	04479
0005	04475
0005	09132
0005	00547
0005	00549
0005	04471
0005	02319
0005	00543
0005	02317
0005	09139
0005	09943
0005	00540
0005	09134
0005	09135
0005	00541
0005	09136
0005	02311
0005	00542
0005	04466
0005	04467
0005	03337
0005	09109
0005	07799
0005	02340
0005	02341
0005	09103
0005	07796
0005	00553
0005	02343
0005	09102
0005	00204
0005	07795
0005	00552
0005	00551
0005	02346
0005	09100
0005	00550
0005	02345
0005	02348
0005	09107
0005	00556
0005	00200
0005	02347
0005	09105
0005	00555
0005	02349
0005	07793
0005	00554
0005	07790
0005	00559
0005	00209
0005	00208
0005	04464
0005	03331
0005	03332
0005	04455
0005	04456
0005	03324
0005	04457
0005	03328
0005	03326
0005	09119
0005	02331
0005	00560
0005	02335
0005	00561
0005	09111
0005	09114
0005	00564
0005	07785
0005	00563
0005	02332
0005	07783
0005	00565
0005	07782
0005	09115
0005	07781
0005	02336
0005	00569
0005	04450
0005	04452
0005	03320
0005	04451
0005	09110
0005	03316
0005	03315
0005	04448
0005	04446
0005	03311
0005	04444
0005	03314
0005	09919
0005	04445
0005	09917
0005	00570
0005	02361
0005	00571
0005	02362
0005	09918
0005	03319
0005	09914
0005	02360
0005	00223
0005	00579
0005	00578
0005	00222
0005	00577
0005	00221
0005	00220
0005	00227
0005	02366
0005	00226
0005	02368
0005	00572
0005	04442
0005	00229
0005	04441
0005	04440
0005	03310
0005	00228
0005	04437
0005	03305
0005	06699
0005	03303
0005	04433
0005	09909
0005	03302
0005	04435
0005	04436
0005	03300
0005	09904
0005	02352
0005	09905
0005	09906
0005	02351
0005	00582
0005	09902
0005	09903
0005	00210
0005	00588
0005	00212
0005	02359
0005	00211
0005	02358
0005	00214
0005	02356
0005	00213
0005	02355
0005	06694
0005	00218
0005	00217
0005	06692
0005	06691
0005	06698
0005	06697
0005	03376
0005	03375
0005	04420
0005	03374
0005	04421
0005	08885
0005	02389
0005	08884
0005	08887
0005	08883
0005	08882
0005	02381
0005	02380
0005	08888
0005	08889
0005	03379
0005	04423
0005	04422
0005	04425
0005	04426
0005	04429
0005	04428
0005	03363
0005	03362
0005	04410
0005	03365
0005	03364
0005	02376
0005	02377
0005	08875
0005	02378
0005	02379
0005	08872
0005	08870
0005	02371
0005	02372
0005	08877
0005	02374
0005	03366
0005	03368
0005	04412
0005	04411
0005	04417
0005	04416
0005	03352
0005	03351
0005	04408
0005	04405
0005	04404
0005	04401
0005	04400
0005	03355
0005	04403
0005	04402
0005	03341
0005	03340
0005	03342
0005	08890
0005	08893
0005	08892
0005	08891
0005	02398
0005	08897
0005	02396
0005	02391
0005	02390
0005	02393
0005	02392
0005	03348
0005	03344
0005	03345
0005	03346
0005	03347
0005	03396
0005	03399
0005	00501
0005	03385
0005	03386
0005	00507
0005	03380
0005	00506
0005	00505
0005	03388
0005	00191
0005	00190
0005	00192
0005	05544
0005	05546
0005	05547
0005	05548
0005	05541
0005	08021
0005	08024
0005	08029
0005	08028
0005	06609
0005	06608
0005	08803
0005	08019
0005	08801
0005	08806
0005	08804
0005	05557
0005	05555
0005	08808
0005	06603
0005	06602
0005	05556
0005	08809
0005	06604
0005	05559
0005	05550
0005	05553
0005	05552
0005	08014
0005	08013
0005	08018
0005	08016
0005	08818
0005	08008
0005	08009
0005	08813
0005	05526
0005	05527
0005	05528
0005	05529
0005	05523
0005	05524
0005	05521
0005	08005
0005	08007
0005	08000
0005	08003
0005	08829
0005	08824
0005	05539
0005	05536
0005	05534
0005	08821
0005	08820
0005	05589
0005	08837
0005	08067
0005	08068
0005	08830
0005	08831
0005	08832
0005	05580
0005	08061
0005	05584
0005	08062
0005	05585
0005	08063
0005	08065
0005	05599
0005	08845
0005	08844
0005	08849
0005	08055
0005	08842
0005	05590
0005	08843
0005	08841
0005	05593
0005	05591
0005	05592
0005	05595
0005	08052
0005	05567
0005	05566
0005	05569
0005	08859
0005	08856
0005	08855
0005	08853
0005	08046
0005	08850
0005	08040
0005	05562
0005	08041
0005	08042
0005	05564
0005	08043
0005	05565
0005	05561
0005	05579
0005	05577
0005	08868
0005	08864
0005	08037
0005	08038
0005	08863
0005	08036
0005	08861
0005	08031
0005	08030
0005	05570
0005	06670
0005	00118
0005	00112
0005	00113
0005	00488
0005	00489
0005	00486
0005	07740
0005	00117
0005	00487
0005	00484
0005	00485
0005	07743
0005	00115
0005	07745
0005	00482
0005	07744
0005	00480
0005	07746
0005	07748
0005	06677
0005	06686
0005	06685
0005	00124
0005	00125
0005	00474
0005	07751
0005	00475
0005	07752
0005	00476
0005	00128
0005	07758
0005	07757
0005	00472
0005	07759
0005	06689
0005	06652
0005	09093
0005	09098
0005	09099
0005	09096
0005	00138
0005	00136
0005	07764
0005	07765
0005	00137
0005	00130
0005	07769
0005	07768
0005	09081
0005	06665
0005	06662
0005	06663
0005	09084
0005	06660
0005	09087
0005	09089
0005	00495
0005	00497
0005	00498
0005	00499
0005	00144
0005	00140
0005	00142
0005	00492
0005	07779
0005	00491
0005	00494
0005	07778
0005	00493
0005	06668
0005	06667
0005	09090
0005	00157
0005	09964
0005	09963
0005	00155
0005	00154
0005	09962
0005	09961
0005	09079
0005	00159
0005	09078
0005	09075
0005	09074
0005	09072
0005	06632
0005	09071
0005	06631
0005	06633
0005	07708
0005	05503
0005	09080
0005	06634
0005	05501
0005	05500
0005	06637
0005	05506
0005	06638
0005	06639
0005	05509
0005	07702
0005	00152
0005	07704
0005	09968
0005	07705
0005	00153
0005	00150
0005	07706
0005	00151
0005	09967
0005	00166
0005	09974
0005	09973
0005	00165
0005	00168
0005	09975
0005	09068
0005	00169
0005	09972
0005	09064
0005	09063
0005	09066
0005	09065
0005	06643
0005	09060
0005	09062
0005	06641
0005	05512
0005	06647
0005	05514
0005	07719
0005	05513
0005	06645
0005	05517
0005	06649
0005	07713
0005	05519
0005	07711
0005	07717
0005	07715
0005	09979
0005	00163
0005	07716
0005	09059
0005	09983
0005	09982
0005	09058
0005	07720
0005	09987
0005	00178
0005	09985
0005	00177
0005	09984
0005	09055
0005	09054
0005	09053
0005	09052
0005	06615
0005	06616
0005	06617
0005	06618
0005	06611
0005	06612
0005	00175
0005	07729
0005	09989
0005	06619
0005	00170
0005	07722
0005	00171
0005	07724
0005	07732
0005	09992
0005	02401
0005	07731
0005	09991
0005	09045
0005	02400
0005	07730
0005	09048
0005	09993
0005	02405
0005	00188
0005	00187
0005	09995
0005	00189
0005	06620
0005	02408
0005	02407
0005	09040
0005	02406
0005	09044
0005	09990
0005	09043
0005	06628
0005	06624
0005	07739
0005	00184
0005	00185
0005	00186
0005	07735
0005	00180
0005	07733
0005	00182
0005	04369
0005	04367
0005	09839
0005	02441
0005	01941
0005	09007
0005	00413
0005	09008
0005	02447
0005	00414
0005	09833
0005	09830
0005	01943
0005	02448
0005	00411
0005	00412
0005	09831
0005	09006
0005	01942
0005	02449
0005	00304
0005	02443
0005	00302
0005	00307
0005	04365
0005	01948
0005	09000
0005	00305
0005	00306
0005	04361
0005	00418
0005	00309
0005	04357
0005	02430
0005	09829
0005	09826
0005	09017
0005	00423
0005	09821
0005	02435
0005	00424
0005	09018
0005	01951
0005	02436
0005	09822
0005	02433
0005	01950
0005	02434
0005	09013
0005	00420
0005	02432
0005	00421
0005	09010
0005	09011
0005	01957
0005	00428
0005	01956
0005	04350
0005	02439
0005	04351
0005	00429
0005	04389
0005	09813
0005	09819
0005	02420
0005	09023
0005	02424
0005	09810
0005	09029
0005	02425
0005	09811
0005	01921
0005	09027
0005	09028
0005	01920
0005	04383
0005	01922
0005	04384
0005	01925
0005	04381
0005	01924
0005	04387
0005	04388
0005	01926
0005	09022
0005	01929
0005	04386
0005	09020
0005	09809
0005	09801
0005	09804
0005	09806
0005	09807
0005	09034
0005	02412
0005	09035
0005	09036
0005	02410
0005	00400
0005	09038
0005	01932
0005	01931
0005	02416
0005	00401
0005	01930
0005	02413
0005	02414
0005	09800
0005	01935
0005	04371
0005	00405
0005	01934
0005	04372
0005	04373
0005	00408
0005	01939
0005	04377
0005	09033
0005	02482
0005	02483
0005	02484
0005	02485
0005	00340
0005	04329
0005	04327
0005	04328
0005	04323
0005	04324
0005	04322
0005	06582
0005	04321
0005	06581
0005	06584
0005	00349
0005	06583
0005	06586
0005	06585
0005	06588
0005	01903
0005	07690
0005	00458
0005	00344
0005	00457
0005	00343
0005	00342
0005	00456
0005	00341
0005	07697
0005	00454
0005	00347
0005	00453
0005	07696
0005	07699
0005	02489
0005	00452
0005	06580
0005	00451
0005	00345
0005	02474
0005	02471
0005	07689
0005	02472
0005	00461
0005	04316
0005	04317
0005	04318
0005	04312
0005	01909
0005	04315
0005	06573
0005	01917
0005	00339
0005	06572
0005	06571
0005	01915
0005	06570
0005	07680
0005	01913
0005	06577
0005	01914
0005	06575
0005	01912
0005	07684
0005	00467
0005	00331
0005	00466
0005	00333
0005	00465
0005	02476
0005	02475
0005	07685
0005	02460
0005	02461
0005	07679
0005	02462
0005	03213
0005	03212
0005	04345
0005	04346
0005	04349
0005	03218
0005	04340
0005	00437
0005	04344
0005	00329
0005	04343
0005	00328
0005	03210
0005	04341
0005	00432
0005	07674
0005	00325
0005	00324
0005	02467
0005	07676
0005	02469
0005	02468
0005	00435
0005	00320
0005	07673
0005	02451
0005	07667
0005	07668
0005	04334
0005	03202
0005	04336
0005	03207
0005	04339
0005	03205
0005	00449
0005	06598
0005	06597
0005	06596
0005	06595
0005	00316
0005	00319
0005	00318
0005	06592
0005	04332
0005	00441
0005	02456
0005	00313
0005	02455
0005	06590
0005	07665
0005	02454
0005	00443
0005	07664
0005	00445
0005	02459
0005	00311
0005	07660
0005	00446
0005	08781
0005	08785
0005	05490
0005	08787
0005	05493
0005	03233
0005	05492
0005	05494
0005	08780
0005	03238
0005	03235
0005	08789
0005	08776
0005	08774
0005	03220
0005	05484
0005	05482
0005	05481
0005	03221
0005	05488
0005	05486
0005	05489
0005	03229
0005	03224
0005	03225
0005	03226
0005	08778
0005	08779
0005	08763
0005	08766
0005	08762
0005	03251
0005	03254
0005	04300
0005	03257
0005	04303
0005	04306
0005	04305
0005	04307
0005	02497
0005	08754
0005	08753
0005	08751
0005	08750
0005	03240
0005	03243
0005	03249
0005	08758
0005	02493
0005	02496
0005	08756
0005	03277
0005	03272
0005	03270
0005	01989
0005	01985
0005	01982
0005	01983
0005	01981
0005	03279
0005	03278
0005	03263
0005	03266
0005	01999
0005	01996
0005	01991
0005	01992
0005	01993
0005	03268
0005	03267
0005	03269
0005	01969
0005	01966
0005	01967
0005	03299
0005	01961
0005	01964
0005	03290
0005	01962
0005	01963
0005	01977
0005	08790
0005	03282
0005	08791
0005	03285
0005	03287
0005	03288
0005	01971
0005	08797
0005	08794
0005	01973
0005	08795
0005	01974
0005	01976
0005	03280
0005	08793
0005	05405
0005	05407
0005	05401
0005	05402
0005	05403
0005	05418
0005	05416
0005	05414
0005	05415
0005	08709
0005	05413
0005	08705
0005	08706
0005	08703
0005	08704
0005	08701
0005	08702
0005	05423
0005	05426
0005	05428
0005	05437
0005	05435
0005	05433
0005	08739
0005	08738
0005	08735
0005	05449
0005	05446
0005	05447
